,subject,list,item,input,output,study,recall,repeat,intrusion
5877,15,14,18,18,3.0,True,True,0,False
5878,15,14,19,19,4.0,True,True,0,False
5879,15,14,20,20,,True,False,0,False
5880,15,15,1,1,,True,False,0,False
5881,15,15,2,2,,True,False,0,False
5882,15,15,3,3,,True,False,0,False
5883,15,15,4,4,,True,False,0,False
5884,15,15,5,5,,True,False,0,False
5885,15,15,6,6,,True,False,0,False
5886,15,15,7,7,,True,False,0,False
5887,15,15,8,8,,True,False,0,False
5888,15,15,9,9,,True,False,0,False
5889,15,15,10,10,,True,False,0,False
5890,15,15,11,11,,True,False,0,False
5891,15,15,12,12,,True,False,0,False
5892,15,15,13,13,,True,False,0,False
5893,15,15,14,14,,True,False,0,False
5894,15,15,15,15,,True,False,0,False
5895,15,15,16,16,,True,False,0,False
5896,15,15,17,17,,True,False,0,False
5897,15,15,18,18,,True,False,0,False
5898,15,15,19,19,,True,False,0,False
5899,15,15,20,20,1.0,True,True,0,False
5900,15,16,1,1,,True,False,0,False
5901,15,16,2,2,,True,False,0,False
5902,15,16,3,3,,True,False,0,False
5903,15,16,4,4,,True,False,0,False
5904,15,16,5,5,,True,False,0,False
5905,15,16,6,6,,True,False,0,False
5906,15,16,7,7,,True,False,0,False
5907,15,16,8,8,,True,False,0,False
5908,15,16,9,9,,True,False,0,False
5909,15,16,10,10,,True,False,0,False
5910,15,16,11,11,,True,False,0,False
5911,15,16,12,12,,True,False,0,False
5912,15,16,13,13,6.0,True,True,0,False
5913,15,16,14,14,,True,False,0,False
5914,15,16,15,15,,True,False,0,False
5915,15,16,16,16,1.0,True,True,0,False
5916,15,16,17,17,2.0,True,True,0,False
5917,15,16,18,18,3.0,True,True,0,False
5918,15,16,19,19,4.0,True,True,0,False
5919,15,16,20,20,5.0,True,True,0,False
5920,15,17,1,1,1.0,True,True,0,False
5921,15,17,2,2,2.0,True,True,0,False
5922,15,17,3,3,,True,False,0,False
5923,15,17,4,4,,True,False,0,False
5924,15,17,5,5,,True,False,0,False
5925,15,17,6,6,,True,False,0,False
5926,15,17,7,7,,True,False,0,False
5927,15,17,8,8,,True,False,0,False
5928,15,17,9,9,3.0,True,True,0,False
5929,15,17,10,10,,True,False,0,False
5930,15,17,11,11,,True,False,0,False
5931,15,17,12,12,,True,False,0,False
5932,15,17,13,13,4.0,True,True,0,False
5933,15,17,14,14,5.0,True,True,0,False
5934,15,17,15,15,,True,False,0,False
5935,15,17,16,16,6.0,True,True,0,False
5936,15,17,17,17,,True,False,0,False
5937,15,17,18,18,,True,False,0,False
5938,15,17,19,19,,True,False,0,False
5939,15,17,20,20,,True,False,0,False
5940,15,18,1,1,,True,False,0,False
5941,15,18,2,2,,True,False,0,False
5942,15,18,3,3,,True,False,0,False
5943,15,18,4,4,,True,False,0,False
5944,15,18,5,5,,True,False,0,False
5945,15,18,6,6,,True,False,0,False
5946,15,18,7,7,,True,False,0,False
5947,15,18,8,8,,True,False,0,False
5948,15,18,9,9,,True,False,0,False
5949,15,18,10,10,,True,False,0,False
5950,15,18,11,11,,True,False,0,False
5951,15,18,12,12,,True,False,0,False
5952,15,18,13,13,,True,False,0,False
5953,15,18,14,14,5.0,True,True,0,False
5954,15,18,15,15,4.0,True,True,0,False
5955,15,18,16,16,3.0,True,True,0,False
5956,15,18,17,17,,True,False,0,False
5957,15,18,18,18,,True,False,0,False
5958,15,18,19,19,2.0,True,True,0,False
5959,15,18,20,20,1.0,True,True,0,False
5960,15,19,1,1,,True,False,0,False
5961,15,19,2,2,,True,False,0,False
5962,15,19,3,3,,True,False,0,False
5963,15,19,4,4,,True,False,0,False
5964,15,19,5,5,,True,False,0,False
5965,15,19,6,6,,True,False,0,False
5966,15,19,7,7,,True,False,0,False
5967,15,19,8,8,6.0,True,True,0,False
5968,15,19,9,9,4.0,True,True,0,False
5969,15,19,10,10,,True,False,0,False
5970,15,19,11,11,,True,False,0,False
5971,15,19,12,12,,True,False,0,False
5972,15,19,13,13,,True,False,0,False
5973,15,19,14,14,,True,False,0,False
5974,15,19,15,15,5.0,True,True,0,False
5975,15,19,16,16,,True,False,0,False
5976,15,19,17,17,1.0,True,True,0,False
5977,15,19,18,18,2.0,True,True,0,False
5978,15,19,19,19,3.0,True,True,0,False
5979,15,19,20,20,,True,False,0,False
5980,15,20,1,1,,True,False,0,False
5981,15,20,2,2,,True,False,0,False
5982,15,20,3,3,6.0,True,True,0,False
5983,15,20,4,4,,True,False,0,False
5984,15,20,5,5,,True,False,0,False
5985,15,20,6,6,4.0,True,True,0,False
5986,15,20,7,7,,True,False,0,False
5987,15,20,8,8,,True,False,0,False
5988,15,20,9,9,,True,False,0,False
5989,15,20,10,10,5.0,True,True,0,False
5990,15,20,11,11,,True,False,0,False
5991,15,20,12,12,,True,False,0,False
5992,15,20,13,13,3.0,True,True,0,False
5993,15,20,14,14,,True,False,0,False
5994,15,20,15,15,,True,False,0,False
5995,15,20,16,16,,True,False,0,False
5996,15,20,17,17,,True,False,0,False
5997,15,20,18,18,1.0,True,True,0,False
5998,15,20,19,19,,True,False,0,False
5999,15,20,20,20,2.0,True,True,0,False
6000,16,1,1,1,,True,False,0,False
6001,16,1,2,2,,True,False,0,False
6002,16,1,3,3,,True,False,0,False
6003,16,1,4,4,,True,False,0,False
6004,16,1,5,5,,True,False,0,False
6005,16,1,6,6,,True,False,0,False
6006,16,1,7,7,,True,False,0,False
6007,16,1,8,8,,True,False,0,False
6008,16,1,9,9,,True,False,0,False
6009,16,1,10,10,7.0,True,True,0,False
6010,16,1,11,11,6.0,True,True,0,False
6011,16,1,12,12,5.0,True,True,0,False
6012,16,1,13,13,,True,False,0,False
6013,16,1,14,14,,True,False,0,False
6014,16,1,15,15,2.0,True,True,0,False
6015,16,1,16,16,4.0,True,True,0,False
6016,16,1,17,17,3.0,True,True,0,False
6017,16,1,18,18,,True,False,0,False
6018,16,1,19,19,,True,False,0,False
6019,16,1,20,20,1.0,True,True,0,False
6020,16,2,1,1,,True,False,0,False
6021,16,2,2,2,,True,False,0,False
6022,16,2,3,3,,True,False,0,False
6023,16,2,4,4,7.0,True,True,0,False
6024,16,2,5,5,,True,False,0,False
6025,16,2,6,6,,True,False,0,False
6026,16,2,7,7,,True,False,0,False
6027,16,2,8,8,,True,False,0,False
6028,16,2,9,9,,True,False,0,False
6029,16,2,10,10,,True,False,0,False
6030,16,2,11,11,,True,False,0,False
6031,16,2,12,12,5.0,True,True,0,False
6032,16,2,13,13,6.0,True,True,0,False
6033,16,2,14,14,3.0,True,True,0,False
6034,16,2,15,15,4.0,True,True,0,False
6035,16,2,16,16,,True,False,0,False
6036,16,2,17,17,,True,False,0,False
6037,16,2,18,18,,True,False,0,False
6038,16,2,19,19,2.0,True,True,0,False
6039,16,2,20,20,1.0,True,True,0,False
6040,16,3,1,1,,True,False,0,False
6041,16,3,2,2,,True,False,0,False
6042,16,3,3,3,,True,False,0,False
6043,16,3,4,4,,True,False,0,False
6044,16,3,5,5,,True,False,0,False
6045,16,3,6,6,,True,False,0,False
6046,16,3,7,7,,True,False,0,False
6047,16,3,8,8,2.0,True,True,0,False
6048,16,3,9,9,,True,False,0,False
6049,16,3,10,10,4.0,True,True,0,False
6050,16,3,11,11,,True,False,0,False
6051,16,3,12,12,,True,False,0,False
6052,16,3,13,13,,True,False,0,False
6053,16,3,14,14,,True,False,0,False
6054,16,3,15,15,,True,False,0,False
6055,16,3,16,16,,True,False,0,False
6056,16,3,17,17,3.0,True,True,0,False
6057,16,3,18,18,,True,False,0,False
6058,16,3,19,19,,True,False,0,False
6059,16,3,20,20,1.0,True,True,0,False
6060,16,4,1,1,,True,False,0,False
6061,16,4,2,2,,True,False,0,False
6062,16,4,3,3,,True,False,0,False
6063,16,4,4,4,,True,False,0,False
6064,16,4,5,5,,True,False,0,False
6065,16,4,6,6,,True,False,0,False
6066,16,4,7,7,,True,False,0,False
6067,16,4,8,8,,True,False,0,False
6068,16,4,9,9,,True,False,0,False
6069,16,4,10,10,,True,False,0,False
6070,16,4,11,11,,True,False,0,False
6071,16,4,12,12,,True,False,0,False
6072,16,4,13,13,4.0,True,True,0,False
6073,16,4,14,14,,True,False,0,False
6074,16,4,15,15,,True,False,0,False
6075,16,4,16,16,,True,False,0,False
6076,16,4,17,17,,True,False,0,False
6077,16,4,18,18,1.0,True,True,0,False
6078,16,4,19,19,2.0,True,True,0,False
6079,16,4,20,20,3.0,True,True,0,False
6080,16,5,1,1,,True,False,0,False
6081,16,5,2,2,,True,False,0,False
6082,16,5,3,3,,True,False,0,False
6083,16,5,4,4,,True,False,0,False
6084,16,5,5,5,,True,False,0,False
6085,16,5,6,6,,True,False,0,False
6086,16,5,7,7,,True,False,0,False
6087,16,5,8,8,,True,False,0,False
6088,16,5,9,9,,True,False,0,False
6089,16,5,10,10,,True,False,0,False
6090,16,5,11,11,,True,False,0,False
6091,16,5,12,12,4.0,True,True,0,False
6092,16,5,13,13,,True,False,0,False
6093,16,5,14,14,3.0,True,True,0,False
6094,16,5,15,15,6.0,True,True,0,False
6095,16,5,16,16,7.0,True,True,0,False
6096,16,5,17,17,5.0,True,True,0,False
6097,16,5,18,18,,True,False,0,False
6098,16,5,19,19,1.0,True,True,0,False
6099,16,5,20,20,2.0,True,True,0,False
6100,16,6,1,1,,True,False,0,False
6101,16,6,2,2,,True,False,0,False
6102,16,6,3,3,,True,False,0,False
6103,16,6,4,4,,True,False,0,False
6104,16,6,5,5,,True,False,0,False
6105,16,6,6,6,,True,False,0,False
6106,16,6,7,7,,True,False,0,False
6107,16,6,8,8,7.0,True,True,0,False
6108,16,6,9,9,6.0,True,True,0,False
6109,16,6,10,10,,True,False,0,False
6110,16,6,11,11,,True,False,0,False
6111,16,6,12,12,,True,False,0,False
6112,16,6,13,13,,True,False,0,False
6113,16,6,14,14,,True,False,0,False
6114,16,6,15,15,8.0,True,True,0,False
6115,16,6,16,16,2.0,True,True,0,False
6116,16,6,17,17,3.0,True,True,0,False
6117,16,6,18,18,1.0,True,True,0,False
6118,16,6,19,19,5.0,True,True,0,False
6119,16,6,20,20,4.0,True,True,0,False
6120,16,7,1,1,,True,False,0,False
6121,16,7,2,2,,True,False,0,False
6122,16,7,3,3,,True,False,0,False
6123,16,7,4,4,8.0,True,True,0,False
6124,16,7,5,5,5.0,True,True,0,False
6125,16,7,6,6,,True,False,0,False
6126,16,7,7,7,7.0,True,True,0,False
6127,16,7,8,8,6.0,True,True,0,False
6128,16,7,9,9,,True,False,0,False
6129,16,7,10,10,,True,False,0,False
6130,16,7,11,11,,True,False,0,False
6131,16,7,12,12,,True,False,0,False
6132,16,7,13,13,,True,False,0,False
6133,16,7,14,14,,True,False,0,False
6134,16,7,15,15,4.0,True,True,0,False
6135,16,7,16,16,,True,False,0,False
6136,16,7,17,17,3.0,True,True,0,False
6137,16,7,18,18,1.0,True,True,0,False
6138,16,7,19,19,,True,False,0,False
6139,16,7,20,20,2.0,True,True,0,False
6140,16,8,1,1,,True,False,0,False
6141,16,8,2,2,,True,False,0,False
6142,16,8,3,3,,True,False,0,False
6143,16,8,4,4,,True,False,0,False
6144,16,8,5,5,4.0,True,True,0,False
6145,16,8,6,6,3.0,True,True,0,False
6146,16,8,7,7,,True,False,0,False
6147,16,8,8,8,,True,False,0,False
6148,16,8,9,9,,True,False,0,False
6149,16,8,10,10,,True,False,0,False
6150,16,8,11,11,,True,False,0,False
6151,16,8,12,12,,True,False,0,False
6152,16,8,13,13,,True,False,0,False
6153,16,8,14,14,,True,False,0,False
6154,16,8,15,15,,True,False,0,False
6155,16,8,16,16,,True,False,0,False
6156,16,8,17,17,,True,False,0,False
6157,16,8,18,18,2.0,True,True,0,False
6158,16,8,19,19,1.0,True,True,0,False
6159,16,8,20,20,,True,False,0,False
6160,16,9,1,1,,True,False,0,False
6161,16,9,2,2,4.0,True,True,0,False
6162,16,9,3,3,,True,False,0,False
6163,16,9,4,4,,True,False,0,False
6164,16,9,5,5,,True,False,0,False
6165,16,9,6,6,,True,False,0,False
6166,16,9,7,7,,True,False,0,False
6167,16,9,8,8,5.0,True,True,0,False
6168,16,9,9,9,10.0,True,True,0,False
6169,16,9,10,10,9.0,True,True,0,False
6170,16,9,11,11,7.0,True,True,0,False
6171,16,9,12,12,8.0,True,True,0,False
6172,16,9,13,13,6.0,True,True,0,False
6173,16,9,14,14,,True,False,0,False
6174,16,9,15,15,,True,False,0,False
6175,16,9,16,16,,True,False,0,False
6176,16,9,17,17,,True,False,0,False
6177,16,9,18,18,2.0,True,True,0,False
6178,16,9,19,19,3.0,True,True,0,False
6179,16,9,20,20,1.0,True,True,0,False
6180,16,10,1,1,,True,False,0,False
6181,16,10,2,2,,True,False,0,False
6182,16,10,3,3,,True,False,0,False
6183,16,10,4,4,,True,False,0,False
6184,16,10,5,5,,True,False,0,False
6185,16,10,6,6,,True,False,0,False
6186,16,10,7,7,3.0,True,True,0,False
6187,16,10,8,8,,True,False,0,False
6188,16,10,9,9,4.0,True,True,0,False
6189,16,10,10,10,8.0,True,True,0,False
6190,16,10,11,11,,True,False,0,False
6191,16,10,12,12,,True,False,0,False
6192,16,10,13,13,7.0,True,True,0,False
6193,16,10,14,14,6.0,True,True,0,False
6194,16,10,15,15,,True,False,0,False
6195,16,10,16,16,,True,False,0,False
6196,16,10,17,17,,True,False,0,False
6197,16,10,18,18,2.0,True,True,0,False
6198,16,10,19,19,5.0,True,True,0,False
6199,16,10,20,20,1.0,True,True,0,False
6200,16,11,1,1,,True,False,0,False
6201,16,11,2,2,,True,False,0,False
6202,16,11,3,3,,True,False,0,False
6203,16,11,4,4,,True,False,0,False
6204,16,11,5,5,,True,False,0,False
6205,16,11,6,6,,True,False,0,False
6206,16,11,7,7,7.0,True,True,0,False
6207,16,11,8,8,8.0,True,True,0,False
6208,16,11,9,9,,True,False,0,False
6209,16,11,10,10,5.0,True,True,0,False
6210,16,11,11,11,4.0,True,True,0,False
6211,16,11,12,12,6.0,True,True,0,False
6212,16,11,13,13,9.0,True,True,0,False
6213,16,11,14,14,,True,False,0,False
6214,16,11,15,15,,True,False,0,False
6215,16,11,16,16,,True,False,0,False
6216,16,11,17,17,,True,False,0,False
6217,16,11,18,18,2.0,True,True,0,False
6218,16,11,19,19,3.0,True,True,0,False
6219,16,11,20,20,1.0,True,True,0,False
6220,16,12,1,1,7.0,True,True,0,False
6221,16,12,2,2,8.0,True,True,0,False
6222,16,12,3,3,,True,False,0,False
6223,16,12,4,4,,True,False,0,False
6224,16,12,5,5,,True,False,0,False
6225,16,12,6,6,,True,False,0,False
6226,16,12,7,7,,True,False,0,False
6227,16,12,8,8,5.0,True,True,0,False
6228,16,12,9,9,6.0,True,True,0,False
6229,16,12,10,10,,True,False,0,False
6230,16,12,11,11,,True,False,0,False
6231,16,12,12,12,9.0,True,True,0,False
6232,16,12,13,13,11.0,True,True,0,False
6233,16,12,14,14,10.0,True,True,0,False
6234,16,12,15,15,,True,False,0,False
6235,16,12,16,16,,True,False,0,False
6236,16,12,17,17,3.0,True,True,0,False
6237,16,12,18,18,4.0,True,True,0,False
6238,16,12,19,19,1.0,True,True,0,False
6239,16,12,20,20,2.0,True,True,0,False
6240,16,13,1,1,,True,False,0,False
6241,16,13,2,2,,True,False,0,False
6242,16,13,3,3,,True,False,0,False
6243,16,13,4,4,,True,False,0,False
6244,16,13,5,5,,True,False,0,False
6245,16,13,6,6,,True,False,0,False
6246,16,13,7,7,4.0,True,True,0,False
6247,16,13,8,8,5.0,True,True,0,False
6248,16,13,9,9,7.0,True,True,0,False
6249,16,13,10,10,,True,False,0,False
6250,16,13,11,11,10.0,True,True,0,False
6251,16,13,12,12,11.0,True,True,0,False
6252,16,13,13,13,,True,False,0,False
6253,16,13,14,14,8.0,True,True,0,False
6254,16,13,15,15,9.0,True,True,0,False
6255,16,13,16,16,1.0,True,True,0,False
6256,16,13,17,17,,True,False,0,False
6257,16,13,18,18,2.0,True,True,0,False
6258,16,13,19,19,3.0,True,True,0,False
6259,16,13,20,20,6.0,True,True,0,False
6260,16,14,1,1,,True,False,0,False
6261,16,14,2,2,,True,False,0,False
6262,16,14,3,3,,True,False,0,False
6263,16,14,4,4,,True,False,0,False
6264,16,14,5,5,5.0,True,True,0,False
6265,16,14,6,6,,True,False,0,False
6266,16,14,7,7,,True,False,0,False
6267,16,14,8,8,,True,False,0,False
6268,16,14,9,9,,True,False,0,False
6269,16,14,10,10,,True,False,0,False
6270,16,14,11,11,,True,False,0,False
6271,16,14,12,12,,True,False,0,False
6272,16,14,13,13,,True,False,0,False
6273,16,14,14,14,,True,False,0,False
6274,16,14,15,15,3.0,True,True,0,False
6275,16,14,16,16,4.0,True,True,0,False
6276,16,14,17,17,,True,False,0,False
6277,16,14,18,18,,True,False,0,False
6278,16,14,19,19,2.0,True,True,0,False
6279,16,14,20,20,1.0,True,True,0,False
6280,16,15,1,1,,True,False,0,False
6281,16,15,2,2,,True,False,0,False
6282,16,15,3,3,,True,False,0,False
6283,16,15,4,4,,True,False,0,False
6284,16,15,5,5,,True,False,0,False
6285,16,15,6,6,4.0,True,True,0,False
6286,16,15,7,7,,True,False,0,False
6287,16,15,8,8,,True,False,0,False
6288,16,15,9,9,5.0,True,True,0,False
6289,16,15,10,10,,True,False,0,False
6290,16,15,11,11,,True,False,0,False
6291,16,15,12,12,3.0,True,True,0,False
6292,16,15,13,13,,True,False,0,False
6293,16,15,14,14,,True,False,0,False
6294,16,15,15,15,,True,False,0,False
6295,16,15,16,16,2.0,True,True,0,False
6296,16,15,17,17,,True,False,0,False
6297,16,15,18,18,,True,False,0,False
6298,16,15,19,19,,True,False,0,False
6299,16,15,20,20,1.0,True,True,0,False
6300,16,16,1,1,,True,False,0,False
6301,16,16,2,2,,True,False,0,False
6302,16,16,3,3,,True,False,0,False
6303,16,16,4,4,,True,False,0,False
6304,16,16,5,5,,True,False,0,False
6305,16,16,6,6,,True,False,0,False
6306,16,16,7,7,,True,False,0,False
6307,16,16,8,8,,True,False,0,False
6308,16,16,9,9,,True,False,0,False
6309,16,16,10,10,,True,False,0,False
6310,16,16,11,11,,True,False,0,False
6311,16,16,12,12,,True,False,0,False
6312,16,16,13,13,,True,False,0,False
6313,16,16,14,14,1.0,True,True,0,False
6314,16,16,15,15,,True,False,0,False
6315,16,16,16,16,,True,False,0,False
6316,16,16,17,17,3.0,True,True,0,False
6317,16,16,18,18,,True,False,0,False
6318,16,16,19,19,4.0,True,True,0,False
6319,16,16,20,20,2.0,True,True,0,False
6320,16,17,1,1,,True,False,0,False
6321,16,17,2,2,,True,False,0,False
6322,16,17,3,3,4.0,True,True,0,False
6323,16,17,4,4,5.0,True,True,0,False
6324,16,17,5,5,,True,False,0,False
6325,16,17,6,6,,True,False,0,False
6326,16,17,7,7,,True,False,0,False
6327,16,17,8,8,,True,False,0,False
6328,16,17,9,9,,True,False,0,False
6329,16,17,10,10,,True,False,0,False
6330,16,17,11,11,,True,False,0,False
6331,16,17,12,12,,True,False,0,False
6332,16,17,13,13,6.0,True,True,0,False
6333,16,17,14,14,,True,False,0,False
6334,16,17,15,15,,True,False,0,False
6335,16,17,16,16,,True,False,0,False
6336,16,17,17,17,3.0,True,True,0,False
6337,16,17,18,18,,True,False,0,False
6338,16,17,19,19,1.0,True,True,0,False
6339,16,17,20,20,2.0,True,True,0,False
6340,16,18,1,1,,True,False,0,False
6341,16,18,2,2,,True,False,0,False
6342,16,18,3,3,,True,False,0,False
6343,16,18,4,4,,True,False,0,False
6344,16,18,5,5,,True,False,0,False
6345,16,18,6,6,,True,False,0,False
6346,16,18,7,7,,True,False,0,False
6347,16,18,8,8,,True,False,0,False
6348,16,18,9,9,,True,False,0,False
6349,16,18,10,10,,True,False,0,False
6350,16,18,11,11,,True,False,0,False
6351,16,18,12,12,,True,False,0,False
6352,16,18,13,13,,True,False,0,False
6353,16,18,14,14,,True,False,0,False
6354,16,18,15,15,6.0,True,True,0,False
6355,16,18,16,16,5.0,True,True,0,False
6356,16,18,17,17,3.0,True,True,0,False
6357,16,18,18,18,4.0,True,True,0,False
6358,16,18,19,19,1.0,True,True,0,False
6359,16,18,20,20,2.0,True,True,0,False
6360,16,19,1,1,,True,False,0,False
6361,16,19,2,2,,True,False,0,False
6362,16,19,3,3,,True,False,0,False
6363,16,19,4,4,,True,False,0,False
6364,16,19,5,5,,True,False,0,False
6365,16,19,6,6,,True,False,0,False
6366,16,19,7,7,,True,False,0,False
6367,16,19,8,8,,True,False,0,False
6368,16,19,9,9,,True,False,0,False
6369,16,19,10,10,,True,False,0,False
6370,16,19,11,11,,True,False,0,False
6371,16,19,12,12,,True,False,0,False
6372,16,19,13,13,5.0,True,True,0,False
6373,16,19,14,14,4.0,True,True,0,False
6374,16,19,15,15,3.0,True,True,0,False
6375,16,19,16,16,,True,False,0,False
6376,16,19,17,17,6.0,True,True,0,False
6377,16,19,18,18,7.0,True,True,0,False
6378,16,19,19,19,1.0,True,True,0,False
6379,16,19,20,20,2.0,True,True,0,False
6380,16,20,1,1,,True,False,0,False
6381,16,20,2,2,,True,False,0,False
6382,16,20,3,3,,True,False,0,False
6383,16,20,4,4,,True,False,0,False
6384,16,20,5,5,,True,False,0,False
6385,16,20,6,6,,True,False,0,False
6386,16,20,7,7,,True,False,0,False
6387,16,20,8,8,,True,False,0,False
6388,16,20,9,9,,True,False,0,False
6389,16,20,10,10,,True,False,0,False
6390,16,20,11,11,,True,False,0,False
6391,16,20,12,12,,True,False,0,False
6392,16,20,13,13,3.0,True,True,0,False
6393,16,20,14,14,5.0,True,True,0,False
6394,16,20,15,15,4.0,True,True,0,False
6395,16,20,16,16,1.0,True,True,0,False
6396,16,20,17,17,2.0,True,True,0,False
6397,16,20,18,18,,True,False,0,False
6398,16,20,19,19,,True,False,0,False
6399,16,20,20,20,,True,False,0,False
6400,17,1,1,1,4.0,True,True,0,False
6401,17,1,2,2,5.0,True,True,0,False
6402,17,1,3,3,,True,False,0,False
6403,17,1,4,4,,True,False,0,False
6404,17,1,5,5,,True,False,0,False
6405,17,1,6,6,,True,False,0,False
6406,17,1,7,7,,True,False,0,False
6407,17,1,8,8,,True,False,0,False
6408,17,1,9,9,6.0,True,True,0,False
6409,17,1,10,10,7.0,True,True,0,False
6410,17,1,11,11,,True,False,0,False
6411,17,1,12,12,8.0,True,True,0,False
6412,17,1,13,13,,True,False,0,False
6413,17,1,14,14,,True,False,0,False
6414,17,1,15,15,,True,False,0,False
6415,17,1,16,16,3.0,True,True,0,False
6416,17,1,17,17,,True,False,0,False
6417,17,1,18,18,2.0,True,True,0,False
6418,17,1,19,19,,True,False,0,False
6419,17,1,20,20,1.0,True,True,0,False
6420,17,2,1,1,6.0,True,True,0,False
6421,17,2,2,2,,True,False,0,False
6422,17,2,3,3,,True,False,0,False
6423,17,2,4,4,,True,False,0,False
6424,17,2,5,5,,True,False,0,False
6425,17,2,6,6,,True,False,0,False
6426,17,2,7,7,,True,False,0,False
6427,17,2,8,8,,True,False,0,False
6428,17,2,9,9,,True,False,0,False
6429,17,2,10,10,,True,False,0,False
6430,17,2,11,11,,True,False,0,False
6431,17,2,12,12,,True,False,0,False
6432,17,2,13,13,,True,False,0,False
6433,17,2,14,14,3.0,True,True,0,False
6434,17,2,15,15,4.0,True,True,0,False
6435,17,2,16,16,,True,False,0,False
6436,17,2,17,17,5.0,True,True,0,False
6437,17,2,18,18,,True,False,0,False
6438,17,2,19,19,1.0,True,True,0,False
6439,17,2,20,20,2.0,True,True,0,False
6440,17,3,1,1,,True,False,0,False
6441,17,3,2,2,,True,False,0,False
6442,17,3,3,3,,True,False,0,False
6443,17,3,4,4,3.0,True,True,0,False
6444,17,3,5,5,,True,False,0,False
6445,17,3,6,6,,True,False,0,False
6446,17,3,7,7,,True,False,0,False
6447,17,3,8,8,,True,False,0,False
6448,17,3,9,9,4.0,True,True,0,False
6449,17,3,10,10,,True,False,0,False
6450,17,3,11,11,,True,False,0,False
6451,17,3,12,12,,True,False,0,False
6452,17,3,13,13,,True,False,0,False
6453,17,3,14,14,,True,False,0,False
6454,17,3,15,15,,True,False,0,False
6455,17,3,16,16,,True,False,0,False
6456,17,3,17,17,,True,False,0,False
6457,17,3,18,18,,True,False,0,False
6458,17,3,19,19,1.0,True,True,0,False
6459,17,3,20,20,2.0,True,True,0,False
6460,17,4,1,1,5.0,True,True,0,False
6461,17,4,2,2,,True,False,0,False
6462,17,4,3,3,,True,False,0,False
6463,17,4,4,4,,True,False,0,False
6464,17,4,5,5,,True,False,0,False
6465,17,4,6,6,,True,False,0,False
6466,17,4,7,7,,True,False,0,False
6467,17,4,8,8,,True,False,0,False
6468,17,4,9,9,,True,False,0,False
6469,17,4,10,10,,True,False,0,False
6470,17,4,11,11,,True,False,0,False
6471,17,4,12,12,6.0,True,True,0,False
6472,17,4,13,13,4.0,True,True,0,False
6473,17,4,14,14,,True,False,0,False
6474,17,4,15,15,,True,False,0,False
6475,17,4,16,16,7.0,True,True,0,False
6476,17,4,17,17,,True,False,0,False
6477,17,4,18,18,1.0,True,True,0,False
6478,17,4,19,19,2.0,True,True,0,False
6479,17,4,20,20,3.0,True,True,0,False
6480,17,5,1,1,,True,False,0,False
6481,17,5,2,2,5.0,True,True,0,False
6482,17,5,3,3,6.0,True,True,0,False
6483,17,5,4,4,7.0,True,True,0,False
6484,17,5,5,5,,True,False,0,False
6485,17,5,6,6,,True,False,0,False
6486,17,5,7,7,,True,False,0,False
6487,17,5,8,8,,True,False,0,False
6488,17,5,9,9,,True,False,0,False
6489,17,5,10,10,,True,False,0,False
6490,17,5,11,11,,True,False,0,False
6491,17,5,12,12,,True,False,0,False
6492,17,5,13,13,,True,False,0,False
6493,17,5,14,14,4.0,True,True,0,False
6494,17,5,15,15,,True,False,0,False
6495,17,5,16,16,,True,False,0,False
6496,17,5,17,17,1.0,True,True,0,False
6497,17,5,18,18,2.0,True,True,0,False
6498,17,5,19,19,,True,False,0,False
6499,17,5,20,20,3.0,True,True,0,False
6500,17,6,1,1,,True,False,0,False
6501,17,6,2,2,,True,False,0,False
6502,17,6,3,3,,True,False,0,False
6503,17,6,4,4,,True,False,0,False
6504,17,6,5,5,,True,False,0,False
6505,17,6,6,6,,True,False,0,False
6506,17,6,7,7,,True,False,0,False
6507,17,6,8,8,,True,False,0,False
6508,17,6,9,9,,True,False,0,False
6509,17,6,10,10,,True,False,0,False
6510,17,6,11,11,,True,False,0,False
6511,17,6,12,12,,True,False,0,False
6512,17,6,13,13,,True,False,0,False
6513,17,6,14,14,,True,False,0,False
6514,17,6,15,15,6.0,True,True,0,False
6515,17,6,16,16,1.0,True,True,0,False
6516,17,6,17,17,2.0,True,True,0,False
6517,17,6,18,18,3.0,True,True,0,False
6518,17,6,19,19,4.0,True,True,0,False
6519,17,6,20,20,5.0,True,True,0,False
6520,17,7,1,1,6.0,True,True,0,False
6521,17,7,2,2,7.0,True,True,0,False
6522,17,7,3,3,,True,False,0,False
6523,17,7,4,4,,True,False,0,False
6524,17,7,5,5,,True,False,0,False
6525,17,7,6,6,,True,False,0,False
6526,17,7,7,7,,True,False,0,False
6527,17,7,8,8,,True,False,0,False
6528,17,7,9,9,,True,False,0,False
6529,17,7,10,10,,True,False,0,False
6530,17,7,11,11,,True,False,0,False
6531,17,7,12,12,,True,False,0,False
6532,17,7,13,13,,True,False,0,False
6533,17,7,14,14,,True,False,0,False
6534,17,7,15,15,4.0,True,True,0,False
6535,17,7,16,16,,True,False,0,False
6536,17,7,17,17,5.0,True,True,0,False
6537,17,7,18,18,1.0,True,True,0,False
6538,17,7,19,19,2.0,True,True,0,False
6539,17,7,20,20,3.0,True,True,0,False
6540,17,8,1,1,6.0,True,True,0,False
6541,17,8,2,2,7.0,True,True,0,False
6542,17,8,3,3,,True,False,0,False
